interval,time,AWE1,AWE2,KWP1,KWP2,SMRR1,SMRR2,M014,M0041,M0042,DPV1,DPV2,DPV3,DPV4,DPV5,DPV6,DPV7,DPV8,DPV9,DPV10,DPV11,DPV12,DPV13,DPV14,DPV15,DPV16,DPV17,DPV18,DPV19,DPV20,DPV21,DPV22,DPV23,DPV24,DPV25,DPV26,DPV27,DPV28,DPV29,DPV30,DPV31,DPV32,DPV33,DPV34,DPV35,DPV36,DPV37,DPV38,DPV39,DPV40,DPV41,DPV42,DPV43,DPV44,DPV45,DPV46,DPV47,DPV48,DPV49,DPV50,DPV51,DPV52,DPV53,DPV54,DPV55,DPV56,DPV57,DPV58,DPV59,DPV60,DPV61
178,0:14:45,10.45,10.45,2.24,1.44,2.494,2.494,13.08477207,26.16954412,26.16954412,2.083776969,0.334010157,1.696357073,1.068991934,1.976957491,0.746939181,2.083776969,0.586709965,3.834340941,1.226829669,3.462067091,0.039060854,0.063772822,2.904054895,0.522139983,0.507791098,0.165012178,0.418509146,0.891225192,6.00500838,1.192551777,2.126026463,0.052612578,1.454020348,1.97456601,2.094140052,15.84754634,0.074135906,0.361910767,1.152693763,10.31605117,0.631350941,0.522139983,1.040294164,3.006091411,0.617799216,1.42851122,0.939851969,4.681722317,0.243133885,1.100081185,1.196537578,1.049860087,0.425683589,1.334446307,1.272267805,2.483951429,2.699981864,1.364738397,1.254730279,0.664034512,0.534894547,0.271831655,3.17508939,1.068991934,6.00500838,1.42851122,1.902821585,1.953042683,1.272267805,1.481123798
179,0:14:50,10.45,10.45,2.139636364,1.423272727,2.477690909,2.477690909,12.99082985,25.9816597,25.9816597,2.046179087,0.327983564,1.665749463,1.049703962,1.941286969,0.733462052,2.046179087,0.576123875,3.765157387,1.204693808,3.399600526,0.038356073,0.06262216,2.851656624,0.512718937,0.498628951,0.16203484,0.410957927,0.87514469,5.896659167,1.171034397,2.087666268,0.051663282,1.427785254,1.938938638,2.056355188,15.56160683,0.072798261,0.35538076,1.131895547,10.1299172,0.619959387,0.512718937,1.02152399,2.95185208,0.606652178,1.40273639,0.922894087,4.597249341,0.238746986,1.080232265,1.174948282,1.030917314,0.41800292,1.310368704,1.249312098,2.439133143,2.651265711,1.34011423,1.232091003,0.652053244,0.525243369,0.266926958,3.117800805,1.049703962,5.896659167,1.40273639,1.868488707,1.917803659,1.249312098,1.454399672
180,0:14:55,10.45,10.45,2.039272727,1.406545455,2.461381818,2.461381818,12.89688764,25.79377527,25.79377527,2.008581206,0.321956972,1.635141854,1.03041599,1.905616446,0.719984923,2.008581206,0.565537784,3.695973833,1.182557948,3.337133962,0.037651293,0.061471498,2.799258352,0.503297892,0.489466805,0.159057502,0.403406707,0.859064188,5.788309955,1.149517017,2.049306073,0.050713986,1.40155016,1.903311265,2.018570324,15.27566732,0.071460617,0.348850753,1.111097331,9.943783237,0.608567833,0.503297892,1.002753815,2.897612749,0.595505139,1.376961561,0.905936206,4.512776366,0.234360087,1.060383345,1.153358986,1.01197454,0.410322251,1.286291101,1.22635639,2.394314857,2.602549557,1.315490063,1.209451728,0.640071976,0.515592192,0.262022261,3.06051222,1.03041599,5.788309955,1.376961561,1.834155829,1.882564634,1.22635639,1.427675547
181,0:15:00,10.45,10.45,1.918545455,1.364363636,2.431072727,2.431072727,12.73992516,25.47985032,25.47985032,1.996804544,0.320069282,1.625554732,1.024374481,1.894443484,0.715763526,1.996804544,0.562221937,3.674303693,1.175624404,3.317567763,0.037430537,0.06111108,2.782845812,0.500346969,0.486596976,0.15812492,0.401041463,0.854027345,5.754372084,1.142777199,2.037290634,0.050416641,1.393332627,1.892151819,2.006735094,15.18610341,0.071041631,0.34680538,1.104582774,9.885481101,0.604999693,0.500346969,0.996874495,2.88062354,0.592013589,1.368888195,0.900624544,4.486317171,0.232985993,1.054166132,1.146596641,1.006041157,0.40791646,1.278749352,1.219166049,2.380276571,2.587290355,1.307777115,1.202360502,0.636319122,0.512569185,0.260485979,3.042567902,1.024374481,5.754372084,1.368888195,1.823401854,1.871526829,1.219166049,1.419304836
182,0:15:05,10.45,10.45,1.784727273,1.305818182,2.391763636,2.391763636,12.53674782,25.07349563,25.07349563,2.000520613,0.320664934,1.628579902,1.02628085,1.897969059,0.717095568,2.000520613,0.563268237,3.681141603,1.177812251,3.323741784,0.037500195,0.061224808,2.788024711,0.501278118,0.487502537,0.158419192,0.401787805,0.855616697,5.765081017,1.144903916,2.041082049,0.050510467,1.395925631,1.895673129,2.010469645,15.21436488,0.07117384,0.347450787,1.106638411,9.903878063,0.606125603,0.501278118,0.998729686,2.885984404,0.593115331,1.371435707,0.902300613,4.494666244,0.233419582,1.056127944,1.148730467,1.007913408,0.408675596,1.281129115,1.221434927,2.384706286,2.592105324,1.310210899,1.204598105,0.637503317,0.51352308,0.260970746,3.048230146,1.02628085,5.765081017,1.371435707,1.82679522,1.875009756,1.221434927,1.421946174
183,0:15:10,10.45,10.45,1.650909091,1.247272727,2.352454545,2.352454545,12.33357048,24.66714095,24.66714095,2.004236683,0.321260585,1.631605073,1.02818722,1.901494634,0.71842761,2.004236683,0.564314537,3.687979512,1.180000098,3.329915805,0.037569854,0.061338537,2.79320361,0.502209268,0.488408098,0.158713463,0.402534146,0.857206049,5.775789951,1.147030634,2.044873463,0.050604293,1.398518634,1.899194439,2.014204195,15.24262634,0.071306049,0.348096195,1.108694049,9.922275024,0.607251512,0.502209268,1.000584878,2.891345268,0.594217073,1.37398322,0.903976683,4.503015317,0.233853171,1.058089756,1.150864293,1.009785659,0.409434732,1.283508878,1.223703805,2.389136,2.596920293,1.312644683,1.206835707,0.638687512,0.514476976,0.261455512,3.05389239,1.02818722,5.775789951,1.37398322,1.830188585,1.878492683,1.223703805,1.424587512
184,0:15:15,10.45,10.45,1.517090909,1.188727273,2.313145455,2.313145455,12.13039314,24.26078627,24.26078627,2.007952753,0.321856237,1.634630244,1.030093589,1.905020209,0.719759652,2.007952753,0.565360836,3.694817422,1.182187944,3.336089826,0.037639512,0.061452265,2.798382509,0.503140418,0.489313659,0.159007735,0.403280488,0.858795401,5.786498885,1.149157352,2.048664878,0.050698118,1.401111638,1.902715749,2.017938746,15.2708878,0.071438258,0.348741603,1.110749686,9.940671986,0.608377422,0.503140418,1.00244007,2.896706132,0.595318815,1.376530732,0.905652753,4.51136439,0.23428676,1.060051568,1.152998118,1.011657909,0.410193868,1.285888641,1.225972683,2.393565714,2.601735261,1.315078467,1.20907331,0.639871707,0.515430871,0.261940279,3.059554634,1.030093589,5.786498885,1.376530732,1.833581951,1.88197561,1.225972683,1.42722885
185,0:15:20,10.45,10.45,1.383272727,1.130181818,2.273836364,2.273836364,11.9272158,23.85443158,23.85443158,2.011668822,0.322451889,1.637655415,1.031999958,1.908545784,0.721091693,2.011668822,0.566407136,3.701655331,1.184375791,3.342263847,0.037709171,0.061565993,2.803561408,0.504071568,0.49021922,0.159302007,0.404026829,0.860384753,5.797207819,1.15128407,2.052456293,0.050791944,1.403704641,1.906237059,2.021673296,15.29914927,0.071570467,0.34938701,1.112805324,9.959068948,0.609503331,0.504071568,1.004295261,2.902066997,0.596420557,1.379078244,0.907328822,4.519713463,0.234720348,1.06201338,1.155131944,1.01353016,0.410953003,1.288268404,1.228241561,2.397995429,2.60655023,1.317512251,1.211310913,0.641055902,0.516384767,0.262425045,3.065216878,1.031999958,5.797207819,1.379078244,1.836975317,1.885458537,1.228241561,1.429870188
186,0:15:25,10.45,10.45,1.249454545,1.071636364,2.234527273,2.234527273,11.72403845,23.4480769,23.4480769,2.015384892,0.32304754,1.640680585,1.033906328,1.912071359,0.722423735,2.015384892,0.567453436,3.70849324,1.186563638,3.348437868,0.037778829,0.061679721,2.808740307,0.505002718,0.49112478,0.159596279,0.404773171,0.861974105,5.807916753,1.153410787,2.056247707,0.05088577,1.406297645,1.909758369,2.025407847,15.32741073,0.071702676,0.350032418,1.114860962,9.977465909,0.61062924,0.505002718,1.006150453,2.907427861,0.5975223,1.381625756,0.909004892,4.528062537,0.235153937,1.063975192,1.15726577,1.015402411,0.411712139,1.290648167,1.230510439,2.402425143,2.611365199,1.319946035,1.213548516,0.642240098,0.517338662,0.262909812,3.070879122,1.033906328,5.807916753,1.381625756,1.840368683,1.888941463,1.230510439,1.432511526
187,0:15:30,10.45,10.45,1.115636364,1.013090909,2.195218182,2.195218182,11.52086111,23.04172222,23.04172222,2.019100962,0.323643192,1.643705756,1.035812697,1.915596934,0.723755777,2.019100962,0.568499735,3.71533115,1.188751484,3.354611889,0.037848488,0.061793449,2.813919206,0.505933868,0.492030341,0.159890551,0.405519512,0.863563456,5.818625686,1.155537505,2.060039122,0.050979596,1.408890648,1.913279679,2.029142397,15.3556722,0.071834885,0.350677826,1.116916599,9.995862871,0.61175515,0.505933868,1.008005645,2.912788725,0.598624042,1.384173268,0.910680962,4.53641161,0.235587526,1.065937003,1.159399596,1.017274662,0.412471275,1.29302793,1.232779317,2.406854857,2.616180167,1.322379819,1.215786118,0.643424293,0.518292557,0.263394578,3.076541366,1.035812697,5.818625686,1.384173268,1.843762049,1.89242439,1.232779317,1.435152864
188,0:15:35,10.45,10.45,0.981818182,0.954545455,2.155909091,2.155909091,11.31768377,22.63536753,22.63536753,2.022817031,0.324238843,1.646730927,1.037719066,1.919122509,0.725087819,2.022817031,0.569546035,3.722169059,1.190939331,3.360785909,0.037918146,0.061907178,2.819098105,0.506865017,0.492935902,0.160184822,0.406265854,0.865152808,5.82933462,1.157664223,2.063830537,0.051073422,1.411483652,1.91680099,2.032876948,15.38393366,0.071967094,0.351323233,1.118972237,10.01425983,0.612881059,0.506865017,1.009860836,2.918149589,0.599725784,1.38672078,0.912357031,4.544760683,0.236021115,1.067898815,1.161533422,1.019146913,0.413230411,1.295407693,1.235048195,2.411284571,2.620995136,1.324813603,1.218023721,0.644608488,0.519246453,0.263879345,3.08220361,1.037719066,5.82933462,1.38672078,1.847155415,1.895907317,1.235048195,1.437794202
189,0:15:40,10.45,10.45,0.848,0.896,2.1166,2.1166,11.11450643,22.22901285,22.22901285,2.026533101,0.324834495,1.649756098,1.039625436,1.922648084,0.726419861,2.026533101,0.570592334,3.729006969,1.193127178,3.36695993,0.037987805,0.062020906,2.824277003,0.507796167,0.493841463,0.160479094,0.407012195,0.86674216,5.840043554,1.159790941,2.067621951,0.051167247,1.414076655,1.9203223,2.036611498,15.41219512,0.072099303,0.351968641,1.121027875,10.03265679,0.614006969,0.507796167,1.011716028,2.923510453,0.600827526,1.389268293,0.914033101,4.553109756,0.236454704,1.069860627,1.163667247,1.021019164,0.413989547,1.297787456,1.237317073,2.415714286,2.625810105,1.327247387,1.220261324,0.645792683,0.520200348,0.264364111,3.087865854,1.039625436,5.840043554,1.389268293,1.85054878,1.899390244,1.237317073,1.44043554
190,0:15:45,10.45,10.45,0.714181818,0.837454545,2.077290909,2.077290909,10.91132909,21.82265817,21.82265817,2.030249171,0.325430146,1.652781268,1.041531805,1.926173659,0.727751902,2.030249171,0.571638634,3.735844878,1.195315024,3.373133951,0.038057463,0.062134634,2.829455902,0.508727317,0.494747024,0.160773366,0.407758537,0.868331512,5.850752488,1.161917659,2.071413366,0.051261073,1.416669659,1.92384361,2.040346049,15.44045659,0.072231512,0.352614049,1.123083512,10.05105376,0.615132878,0.508727317,1.01357122,2.928871317,0.601929268,1.391815805,0.915709171,4.561458829,0.236888293,1.071822439,1.165801073,1.022891415,0.414748683,1.30016722,1.239585951,2.420144,2.630625073,1.329681171,1.222498927,0.646976878,0.521154244,0.264848878,3.093528098,1.041531805,5.850752488,1.391815805,1.853942146,1.902873171,1.239585951,1.443076878
191,0:15:50,10.45,10.45,0.580363636,0.778909091,2.037981818,2.037981818,10.70815174,21.41630349,21.41630349,2.03396524,0.326025798,1.655806439,1.043438174,1.929699233,0.729083944,2.03396524,0.572684934,3.742682787,1.197502871,3.379307972,0.038127122,0.062248362,2.834634801,0.509658467,0.495652585,0.161067638,0.408504878,0.869920864,5.861461422,1.164044376,2.07520478,0.051354899,1.419262662,1.92736492,2.044080599,15.46871805,0.072363721,0.353259456,1.12513915,10.06945072,0.616258787,0.509658467,1.015426411,2.934232181,0.60303101,1.394363317,0.91738524,4.569807902,0.237321882,1.073784251,1.167934899,1.024763666,0.415507819,1.302546983,1.241854829,2.424573714,2.635440042,1.332114955,1.22473653,0.648161073,0.522108139,0.265333645,3.099190341,1.043438174,5.861461422,1.394363317,1.857335512,1.906356098,1.241854829,1.445718216
192,0:15:55,10.45,10.45,0.446545455,0.720363636,1.998672727,1.998672727,10.5049744,21.0099488,21.0099488,2.03768131,0.326621449,1.65883161,1.045344544,1.933224808,0.730415986,2.03768131,0.573731233,3.749520697,1.199690718,3.385481993,0.03819678,0.062362091,2.8398137,0.510589617,0.496558146,0.161361909,0.40925122,0.871510216,5.872170355,1.166171094,2.078996195,0.051448725,1.421855666,1.93088623,2.04781515,15.49697951,0.07249593,0.353904864,1.127194787,10.08784768,0.617384697,0.510589617,1.017281603,2.939593045,0.604132753,1.396910829,0.91906131,4.578156976,0.23775547,1.075746063,1.170068725,1.026635916,0.416266955,1.304926746,1.244123707,2.429003429,2.64025501,1.334548739,1.226974132,0.649345268,0.523062035,0.265818411,3.104852585,1.045344544,5.872170355,1.396910829,1.860728878,1.909839024,1.244123707,1.448359554
193,0:16:00,10.43363636,10.43363636,0.378181818,0.716363636,1.946818182,1.946818182,10.2493642,20.49872839,20.49872839,2.000739206,0.320699972,1.628757854,1.02639299,1.898176446,0.717173923,2.000739206,0.563329784,3.681543833,1.177940948,3.324104962,0.037504293,0.061231498,2.788329352,0.501332892,0.487555805,0.158436502,0.401831707,0.855710188,5.765710955,1.145029017,2.041305073,0.050515986,1.39607816,1.895880265,2.010689324,15.21602732,0.071181617,0.347488753,1.106759331,9.904960237,0.606191833,0.501332892,0.998838815,2.886299749,0.593180139,1.371585561,0.902399206,4.495157366,0.233445087,1.056243345,1.148855986,1.00802354,0.408720251,1.281269101,1.22156839,2.384966857,2.592388557,1.310354063,1.204729728,0.637572976,0.513579192,0.260999261,3.04856322,1.02639299,5.765710955,1.371585561,1.826994829,1.875214634,1.22156839,1.422101547
194,0:16:05,10.40854545,10.40854545,0.344727273,0.741454545,1.888272727,1.888272727,9.960983454,19.92196691,19.92196691,1.943468014,0.31151993,1.582134634,0.997012474,1.843841115,0.696644808,1.943468014,0.54720446,3.576159582,1.144222369,3.228952404,0.036430732,0.059478746,2.70851338,0.48698223,0.473599512,0.153901254,0.390329268,0.83121547,5.600667387,1.112252544,1.982872683,0.049069965,1.356115401,1.841610662,1.95313331,14.78046829,0.069144042,0.337541882,1.075078328,9.621430592,0.588839582,0.48698223,0.970247038,2.803679373,0.576200348,1.332323902,0.876568014,4.366483415,0.226762718,1.026008362,1.115969965,0.97916885,0.397020627,1.244592753,1.186600976,2.316697143,2.518181394,1.272845157,1.170244321,0.619322439,0.498877979,0.253528153,2.961298049,0.997012474,5.600667387,1.332323902,1.774697073,1.821536585,1.186600976,1.381393868
195,0:16:10,10.38345455,10.38345455,0.311272727,0.766545455,1.829727273,1.829727273,9.67260271,19.34520542,19.34520542,1.886196822,0.302339889,1.535511415,0.967631958,1.789505784,0.676115693,1.886196822,0.531079136,3.470775331,1.110503791,3.133799847,0.035357171,0.057725993,2.628697408,0.472631568,0.45964322,0.149366007,0.378826829,0.806720753,5.435623819,1.07947607,1.924440293,0.047623944,1.316152641,1.787341059,1.895577296,14.34490927,0.067106467,0.32759501,1.043397324,9.337900948,0.571487331,0.472631568,0.941655261,2.721058997,0.559220557,1.293062244,0.850736822,4.237809463,0.220080348,0.99577338,1.083083944,0.95031416,0.385321003,1.207916404,1.151633561,2.248427429,2.44397423,1.235336251,1.135758913,0.601071902,0.484176767,0.246057045,2.874032878,0.967631958,5.435623819,1.293062244,1.722399317,1.767858537,1.151633561,1.340686188
196,0:16:15,10.35836364,10.35836364,0.277818182,0.791636364,1.771181818,1.771181818,9.384221967,18.76844393,18.76844393,1.828925631,0.293159847,1.488888195,0.938251443,1.735170453,0.655586578,1.828925631,0.514953812,3.36539108,1.076785213,3.038647289,0.03428361,0.05597324,2.548881436,0.458280906,0.445686927,0.14483076,0.36732439,0.782226035,5.270580251,1.046699596,1.866007902,0.046177923,1.276189882,1.733071456,1.838021282,13.90935024,0.065068892,0.317648139,1.011716321,9.054371303,0.55413508,0.458280906,0.913063484,2.63843862,0.542240767,1.253800585,0.824905631,4.109135512,0.213397979,0.965538397,1.050197923,0.92145947,0.37362138,1.171240056,1.116666146,2.180157714,2.369767066,1.197827345,1.101273505,0.582821366,0.469475554,0.238585937,2.786767707,0.938251443,5.270580251,1.253800585,1.670101561,1.714180488,1.116666146,1.299978509
197,0:16:20,10.33327273,10.33327273,0.244363636,0.816727273,1.712636364,1.712636364,9.095841223,18.19168245,18.19168245,1.771654439,0.283979805,1.442264976,0.908870927,1.680835122,0.635057463,1.771654439,0.498828488,3.260006829,1.043066634,2.943494732,0.033210049,0.054220488,2.469065463,0.443930244,0.431730634,0.140295512,0.355821951,0.757731317,5.105536683,1.013923122,1.807575512,0.044731902,1.236227122,1.678801854,1.780465268,13.47379122,0.063031317,0.307701268,0.980035317,8.770841659,0.536782829,0.443930244,0.884471707,2.555818244,0.525260976,1.214538927,0.799074439,3.980461561,0.20671561,0.935303415,1.017311902,0.89260478,0.361921756,1.134563707,1.081698732,2.111888,2.295559902,1.160318439,1.066788098,0.564570829,0.454774341,0.231114829,2.699502537,0.908870927,5.105536683,1.214538927,1.617803805,1.660502439,1.081698732,1.259270829
198,0:16:25,10.30818182,10.30818182,0.210909091,0.841818182,1.654090909,1.654090909,8.80746048,17.61492096,17.61492096,1.714383247,0.274799763,1.395641756,0.879490411,1.626499791,0.614528348,1.714383247,0.482703164,3.154622578,1.009348056,2.848342174,0.032136488,0.052467735,2.389249491,0.429579582,0.417774341,0.135760265,0.344319512,0.733236599,4.940493115,0.981146648,1.749143122,0.043285882,1.196264362,1.624532251,1.722909254,13.0382322,0.060993742,0.297754397,0.948354314,8.487312014,0.519430578,0.429579582,0.85587993,2.473197868,0.508281185,1.175277268,0.773243247,3.85178761,0.20003324,0.905068432,0.984425882,0.863750091,0.350222132,1.097887359,1.046731317,2.043618286,2.221352739,1.122809533,1.03230269,0.546320293,0.440073129,0.223643721,2.612237366,0.879490411,4.940493115,1.175277268,1.565506049,1.60682439,1.046731317,1.21856315
199,0:16:30,10.28309091,10.28309091,0.177454545,0.866909091,1.595545455,1.595545455,8.519079737,17.03815947,17.03815947,1.657112056,0.265619721,1.349018537,0.850109895,1.57216446,0.593999233,1.657112056,0.46657784,3.049238328,0.975629477,2.753189617,0.031062927,0.050714983,2.309433519,0.41522892,0.403818049,0.131225017,0.332817073,0.708741882,4.775449547,0.948370174,1.690710732,0.041839861,1.156301603,1.570262648,1.66535324,12.60267317,0.058956167,0.287807526,0.91667331,8.203782369,0.502078328,0.41522892,0.827288153,2.390577491,0.491301394,1.13601561,0.747412056,3.723113659,0.193350871,0.874833449,0.951539861,0.834895401,0.338522509,1.06121101,1.011763902,1.975348571,2.147145575,1.085300627,0.997817282,0.528069756,0.425371916,0.216172613,2.524972195,0.850109895,4.775449547,1.13601561,1.513208293,1.553146341,1.011763902,1.17785547
200,0:16:35,10.258,10.258,0.144,0.892,1.537,1.537,8.230698993,16.46139799,16.46139799,1.599840864,0.256439679,1.302395317,0.82072938,1.517829129,0.573470118,1.599840864,0.450452516,2.943854077,0.941910899,2.658037059,0.029989366,0.04896223,2.229617547,0.400878258,0.389861756,0.12668977,0.321314634,0.684247164,4.610405979,0.9155937,1.632278341,0.04039384,1.116338843,1.515993045,1.607797226,12.16711415,0.056918592,0.277860655,0.884992307,7.920252725,0.484726077,0.400878258,0.798696376,2.307957115,0.474321603,1.096753951,0.721580864,3.594439707,0.186668502,0.844598467,0.91865384,0.806040711,0.326822885,1.024534662,0.976796488,1.907078857,2.072938411,1.047791721,0.963331875,0.50981922,0.410670704,0.208701505,2.437707024,0.82072938,4.610405979,1.096753951,1.460910537,1.499468293,0.976796488,1.137147791
201,0:16:40,10.23290909,10.23290909,0.110545455,0.917090909,1.478454545,1.478454545,7.94231825,15.8846365,15.8846365,1.542569672,0.247259638,1.255772098,0.791348864,1.463493798,0.552941003,1.542569672,0.434327192,2.838469826,0.908192321,2.562884502,0.028915805,0.047209477,2.149801575,0.386527596,0.375905463,0.122154523,0.309812195,0.659752446,4.445362411,0.882817226,1.573845951,0.038947819,1.076376084,1.461723443,1.550241213,11.73155512,0.054881017,0.267913784,0.853311303,7.63672308,0.467373826,0.386527596,0.770104599,2.225336739,0.457341812,1.057492293,0.695749672,3.465765756,0.179986132,0.814363484,0.885767819,0.777186021,0.315123261,0.987858314,0.941829073,1.838809143,1.998731247,1.010282815,0.928846467,0.491568683,0.395969491,0.201230397,2.350441854,0.791348864,4.445362411,1.057492293,1.40861278,1.445790244,0.941829073,1.096440111
202,0:16:45,10.20781818,10.20781818,0.077090909,0.942181818,1.419909091,1.419909091,7.653937506,15.30787501,15.30787501,1.485298481,0.238079596,1.209148878,0.761968348,1.409158467,0.532411889,1.485298481,0.418201868,2.733085575,0.874473742,2.467731944,0.027842244,0.045456725,2.069985603,0.372176934,0.361949171,0.117619275,0.298309756,0.635257728,4.280318843,0.850040753,1.515413561,0.037501798,1.036413324,1.40745384,1.492685199,11.2959961,0.052843443,0.257966913,0.8216303,7.353193436,0.450021575,0.372176934,0.741512822,2.142716362,0.440362021,1.018230634,0.669918481,3.337091805,0.173303763,0.784128502,0.852881798,0.748331331,0.303423638,0.951181965,0.906861659,1.770539429,1.924524084,0.972773909,0.894361059,0.473318146,0.381268279,0.193759289,2.263176683,0.761968348,4.280318843,1.018230634,1.356315024,1.392112195,0.906861659,1.055732432
203,0:16:50,10.18272727,10.18272727,0.043636364,0.967272727,1.361363636,1.361363636,7.365556763,14.73111352,14.73111352,1.428027289,0.228899554,1.162525659,0.732587833,1.354823136,0.511882774,1.428027289,0.402076544,2.627701324,0.840755164,2.372579387,0.026768683,0.043703972,1.990169631,0.357826272,0.347992878,0.113084028,0.286807317,0.61076301,4.115275275,0.817264279,1.456981171,0.036055777,0.996450564,1.353184237,1.435129185,10.86043707,0.050805868,0.248020042,0.789949296,7.069663791,0.432669324,0.357826272,0.712921045,2.060095986,0.42338223,0.978968976,0.644087289,3.208417854,0.166621394,0.753893519,0.819995777,0.719476641,0.291724014,0.914505617,0.871894244,1.702269714,1.85031692,0.935265003,0.859875652,0.45506761,0.366567066,0.186288181,2.175911512,0.732587833,4.115275275,0.978968976,1.304017268,1.338434146,0.871894244,1.015024753
204,0:16:55,10.15763636,10.15763636,0.010181818,0.992363636,1.302818182,1.302818182,7.077176019,14.15435204,14.15435204,1.370756098,0.219719512,1.115902439,0.703207317,1.300487805,0.491353659,1.370756098,0.38595122,2.522317073,0.807036585,2.277426829,0.025695122,0.04195122,1.910353659,0.34347561,0.334036585,0.10854878,0.275304878,0.586268293,3.950231707,0.784487805,1.39854878,0.034609756,0.956487805,1.298914634,1.377573171,10.42487805,0.048768293,0.238073171,0.758268293,6.786134146,0.415317073,0.34347561,0.684329268,1.97747561,0.406402439,0.939707317,0.618256098,3.079743902,0.159939024,0.723658537,0.787109756,0.690621951,0.28002439,0.877829268,0.836926829,1.634,1.776109756,0.897756098,0.825390244,0.436817073,0.351865854,0.178817073,2.088646341,0.703207317,3.950231707,0.939707317,1.251719512,1.284756098,0.836926829,0.974317073
205,0:17:00,10.00454545,10.00454545,0.005818182,0.965090909,1.241945455,1.241945455,6.763083007,13.52616601,13.52616601,1.303110878,0.20887661,1.060833951,0.668504854,1.236310244,0.467105927,1.303110878,0.366904976,2.397843659,0.767210268,2.165038463,0.024427098,0.039880976,1.816079927,0.326525488,0.317552268,0.103192024,0.261718902,0.557336634,3.755292366,0.745774244,1.329532024,0.032901805,0.909286244,1.234814707,1.309591537,9.910422439,0.046361634,0.226324537,0.720848634,6.451246317,0.394821659,0.326525488,0.650558415,1.879889488,0.386346951,0.893333854,0.587745878,2.927762122,0.15204622,0.687946829,0.748266805,0.656540561,0.266205512,0.834509415,0.795625463,1.553364,1.688460805,0.853452878,0.784658195,0.415260659,0.334501683,0.169992659,1.985574073,0.668504854,3.755292366,0.893333854,1.18994861,1.221354878,0.795625463,0.926235659
206,0:17:05,9.795454545,9.795454545,0.014181818,0.914909091,1.180054545,1.180054545,6.435377617,12.87075523,12.87075523,1.231194,0.197349,1.002288,0.631611,1.16808,0.441327,1.231194,0.346656,2.26551,0.724869,2.045553,0.023079,0.03768,1.715853,0.308505,0.300027,0.097497,0.247275,0.526578,3.548043,0.704616,1.256157,0.031086,0.859104,1.166667,1.237317,9.36348,0.043803,0.213834,0.681066,6.095211,0.373032,0.308505,0.614655,1.776141,0.365025,0.844032,0.555309,2.766183,0.143655,0.64998,0.706971,0.620307,0.251514,0.788454,0.751716,1.467636,1.595277,0.806352,0.741354,0.392343,0.316041,0.160611,1.875993,0.631611,3.548043,0.844032,1.124277,1.15395,0.751716,0.875118
207,0:17:10,9.586363635,9.586363635,0.022545455,0.864727273,1.118163636,1.118163636,6.107672227,12.21534445,12.21534445,1.159277122,0.18582139,0.943742049,0.594717146,1.099849756,0.415548073,1.159277122,0.326407024,2.133176341,0.682527732,1.926067537,0.021730902,0.035479024,1.615626073,0.290484512,0.282501732,0.091801976,0.232831098,0.495819366,3.340793634,0.663457756,1.182781976,0.029270195,0.808921756,1.098519293,1.165042463,8.816537561,0.041244366,0.201343463,0.641283366,5.739175683,0.351242341,0.290484512,0.578751585,1.672392512,0.343703049,0.794730146,0.522872122,2.604603878,0.13526378,0.612013171,0.665675195,0.584073439,0.236822488,0.742398585,0.707806537,1.381908,1.502093195,0.759251122,0.698049805,0.369425341,0.297580317,0.151229341,1.766411927,0.594717146,3.340793634,0.794730146,1.05860539,1.086545122,0.707806537,0.824000341
208,0:17:15,9.377272725,9.377272725,0.030909091,0.814545455,1.056272727,1.056272727,5.779966837,11.55993367,11.55993367,1.087360244,0.17429378,0.885196098,0.557823293,1.031619512,0.389769146,1.087360244,0.306158049,2.000842683,0.640186463,1.806582073,0.020382805,0.033278049,1.515399146,0.272464024,0.264976463,0.086106951,0.218387195,0.465060732,3.133544268,0.622299512,1.109406951,0.02745439,0.758739512,1.030371585,1.092767927,8.269595122,0.038685732,0.188852927,0.601500732,5.383140366,0.329452683,0.272464024,0.542848171,1.568644024,0.322381098,0.745428293,0.490435244,2.443024756,0.126872561,0.574046341,0.62437939,0.547839878,0.222130976,0.696343171,0.663897073,1.29618,1.40890939,0.712150244,0.65474561,0.346507683,0.279119634,0.141847683,1.656830854,0.557823293,3.133544268,0.745428293,0.99293378,1.019140244,0.663897073,0.772882683
209,0:17:20,9.16818182,9.16818182,0.039272727,0.764363636,0.994381818,0.994381818,5.452261447,10.90452289,10.90452289,1.015443366,0.162766171,0.826650146,0.520929439,0.963389268,0.36399022,1.015443366,0.285909073,1.868509024,0.597845195,1.68709661,0.019034707,0.031077073,1.41517222,0.254443537,0.247451195,0.080411927,0.203943293,0.434302098,2.926294902,0.581141268,1.036031927,0.025638585,0.708557268,0.962223878,1.02049339,7.722652683,0.036127098,0.17636239,0.561718098,5.027105049,0.307663024,0.254443537,0.506944756,1.464895537,0.301059146,0.696126439,0.457998366,2.281445634,0.118481341,0.536079512,0.583083585,0.511606317,0.207439463,0.650287756,0.61998761,1.210452,1.315725585,0.665049366,0.611441415,0.323590024,0.260658951,0.132466024,1.54724978,0.520929439,2.926294902,0.696126439,0.927262171,0.951735366,0.61998761,0.721765024
